LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
1.9294189257142929,4.005609445360281,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3025473724874854,2.4149733479708178,3.1119342763326814,-inf,2.61066016308988,3.230959555748569,3.230959555748569,-inf,-inf,3.230959555748569,0.0,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.3025473724874854,0.47712125471966244,2.926342446625655,-inf,1.8388490907372552,-inf,-inf,-inf,-inf,-inf,0.47712125471966244,3.3029799367482493
1.8808135922807914,3.960898677326661,0.9030899869919435,0.6989700043360189,3.302330928684399,3.302330928684399,2.3138672203691533,2.578639209968072,-inf,3.018284308426531,3.1528995963937474,3.1559430179718366,-inf,-inf,3.1559430179718366,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.302330928684399,0.3010299956639812,2.6919651027673606,2.4727564493172123,1.6989700043360187,-inf,-inf,-inf,-inf,-inf,0.9542425094393249,3.3029799367482493
1.9294189257142929,4.04641711698399,0.9542425094393249,0.6989700043360189,3.302114376956201,3.302330928684399,2.296665190261531,3.334051440346892,-inf,2.4771212547196626,3.390581878550435,3.3961993470957363,-inf,-inf,3.3961993470957363,0.0,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.9542425094393249,0.3010299956639812,3.302114376956201,0.47712125471966244,2.9003671286564705,1.845098040014257,2.3541084391474008,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493
1.9542425094393248,3.902709812969877,0.8450980400142568,0.6989700043360189,3.3027637084729817,3.3029799367482493,-inf,-inf,-inf,3.1571544399062814,3.1571544399062814,3.1571544399062814,-inf,-inf,3.1571544399062814,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.3027637084729817,0.3010299956639812,2.7234556720351857,-inf,2.08278537031645,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493
1.8573324964312685,3.936513742478893,0.8450980400142568,0.6989700043360189,3.3027637084729817,3.3027637084729817,-inf,-inf,-inf,3.14674801363064,3.14674801363064,3.14674801363064,-inf,-inf,3.14674801363064,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,-inf,3.3027637084729817,0.3010299956639812,2.7958800173440754,2.311753861055754,2.100370545117563,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
2.0492180226701815,4.100577302789596,0.9542425094393249,0.6989700043360189,3.3025473724874854,3.3027637084729817,2.0791812460476247,-inf,-inf,3.184691430817599,3.184691430817599,3.184691430817599,-inf,-inf,3.184691430817599,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.3027637084729817,0.47712125471966244,2.9929950984313414,2.3263358609287517,2.1335389083702174,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
1.8750612633917,3.8750612633917,0.9030899869919435,0.6989700043360189,3.302330928684399,3.3025473724874854,2.376576957056512,1.380211241711606,-inf,3.129689892199301,3.137354111370733,3.1607685618611283,-inf,-inf,3.1607685618611283,-inf,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.7781512503836436,0.0,3.302330928684399,0.3010299956639812,2.840106094456758,-inf,2.146128035678238,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
1.9242792860618816,4.025428761407241,0.9030899869919435,0.6989700043360189,3.302330928684399,3.302330928684399,2.08278537031645,2.833784374656479,-inf,2.3384564936046046,2.9542425094393248,2.9585638832219674,2.9474337218870508,-inf,3.254064452914338,0.0,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.9030899869919435,0.0,3.302330928684399,0.47712125471966244,2.893206753059848,2.225309281725863,1.6532125137753437,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493
1.8129133566428555,3.909823369650912,0.9030899869919435,0.6989700043360189,3.3027637084729817,3.3029799367482493,2.459392487759231,-inf,-inf,3.2638726768652235,3.2638726768652235,3.2638726768652235,-inf,-inf,3.2638726768652235,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.9030899869919435,0.0,3.3029799367482493,0.3010299956639812,2.7134905430939424,-inf,2.2430380486862944,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493
1.9294189257142929,4.026328938722349,0.8450980400142568,0.6989700043360189,3.302330928684399,3.3025473724874854,-inf,3.155336037465062,-inf,2.346352974450639,3.218010042984363,3.220631019448092,-inf,-inf,3.220631019448092,0.0,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.9030899869919435,0.0,3.302330928684399,0.47712125471966244,2.851869600729766,2.225309281725863,2.0791812460476247,-inf,-inf,-inf,-inf,-inf,0.47712125471966244,3.3029799367482493
1.8325089127062364,3.941312625360662,0.8450980400142568,0.6989700043360189,3.3016809492935764,3.301897717195208,-inf,2.8870543780509568,2.5563025007672873,2.625312450961674,3.1911714557285586,3.1911714557285586,-inf,-inf,3.1911714557285586,0.0,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.3016809492935764,0.3010299956639812,2.7693773260761385,2.2833012287035497,1.9444826721501687,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3029799367482493
1.8129133566428555,3.9099302597528305,0.8450980400142568,0.6989700043360189,3.3016809492935764,3.3016809492935764,-inf,2.6127838567197355,-inf,2.60422605308447,2.909556029241175,2.909556029241175,2.924795995797912,-inf,3.2182728535714475,0.0,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.3016809492935764,0.3010299956639812,2.797959643737196,-inf,1.6532125137753437,-inf,-inf,-inf,-inf,-inf,0.47712125471966244,3.3029799367482493
1.9030899869919435,3.9824973691977124,0.8450980400142568,0.7781512503836436,3.3025473724874854,3.3025473724874854,-inf,-inf,-inf,3.0856472882968564,3.0856472882968564,3.0856472882968564,-inf,-inf,3.0856472882968564,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.3025473724874854,0.3010299956639812,2.760422483423212,-inf,2.250420002308894,-inf,-inf,-inf,-inf,-inf,0.6020599913279624,3.3029799367482493
1.7993405494535817,3.8750612633917,0.8450980400142568,0.6989700043360189,3.302330928684399,3.302330928684399,-inf,1.7323937598229686,-inf,3.0362295440862948,3.0572856444182146,3.0572856444182146,-inf,-inf,3.0572856444182146,0.0,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.302330928684399,0.3010299956639812,2.6848453616444123,2.2600713879850747,-inf,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
1.7993405494535817,3.8750612633917,0.7781512503836436,0.6989700043360189,3.301897717195208,3.301897717195208,-inf,-inf,-inf,3.0637085593914173,3.0637085593914173,3.0637085593914173,-inf,-inf,3.0637085593914173,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.6989700043360189,-inf,-inf,-inf,-inf,-inf,1.6989700043360187,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3029799367482493
1.9822712330395684,4.02645154573824,0.8450980400142568,0.6989700043360189,3.301897717195208,3.301897717195208,-inf,-inf,-inf,2.921686475483602,2.921686475483602,2.9400181550076634,2.973589623427257,-inf,3.2581581933407944,-inf,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.9030899869919435,-inf,3.301897717195208,0.3010299956639812,2.6794278966121188,2.164352855784437,1.9590413923210936,-inf,-inf,-inf,-inf,-inf,0.0,3.3029799367482493
1.8808135922807914,4.006080782716094,0.9030899869919435,0.6989700043360189,3.301897717195208,3.301897717195208,2.4216039268698313,2.7126497016272113,2.8887409606828927,2.346352974450639,3.1795517911651876,3.1795517911651876,-inf,-inf,3.1795517911651876,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.301897717195208,0.47712125471966244,2.926856708949692,2.322219294733919,1.5563025007672873,-inf,-inf,-inf,-inf,-inf,0.0,3.3029799367482493
1.7993405494535817,4.11634203918834,0.8450980400142568,0.6989700043360189,3.301897717195208,3.302114376956201,-inf,-inf,-inf,3.04688519083771,3.04688519083771,3.04688519083771,-inf,-inf,3.04688519083771,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.302114376956201,0.3010299956639812,2.760422483423212,2.3944516808262164,2.0086001717619175,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
1.7993405494535817,4.11634203918834,0.6989700043360189,0.6989700043360189,3.301897717195208,3.301897717195208,-inf,-inf,-inf,3.04688519083771,3.04688519083771,3.04688519083771,-inf,-inf,3.04688519083771,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,-inf,-inf,-inf,-inf,1.591064607026499,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3029799367482493
1.7781512503836436,4.095169351431755,0.6989700043360189,0.6989700043360189,3.3016809492935764,3.301897717195208,-inf,2.9222062774390163,-inf,2.444044795918076,3.04688519083771,3.04688519083771,-inf,-inf,3.04688519083771,0.0,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.301897717195208,0.3010299956639812,2.760422483423212,-inf,1.6232492903979006,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
1.7853298350107671,3.8649854606597938,0.8450980400142568,0.6989700043360189,3.3027637084729817,3.3029799367482493,2.146128035678238,-inf,-inf,3.161368002234975,3.161368002234975,3.161368002234975,-inf,-inf,3.161368002234975,-inf,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.7781512503836436,-inf,3.3027637084729817,0.47712125471966244,2.8965262174895554,-inf,1.968482948553935,-inf,-inf,-inf,-inf,-inf,0.3010299956639812,3.3029799367482493
1.6334684555795866,4.06039561731991,0.8450980400142568,0.6989700043360189,3.3001605369513523,3.3003780648707024,2.12057393120585,2.8041394323353503,-inf,2.4409090820652177,2.960470777534299,2.960470777534299,3.0824263008607717,-inf,3.3267453795653217,0.0,-inf,0.3010299956639812,0.0,0.6020599913279624,0.0,0.9030899869919435,0.0,3.3003780648707024,0.3010299956639812,2.747411807886423,-inf,1.8692317197309762,-inf,-inf,-inf,-inf,-inf,0.6020599913279624,3.3029799367482493
1.845098040014257,3.886659897861203,0.7781512503836436,0.7781512503836436,3.29928933408768,3.29928933408768,-inf,1.7160033436347992,2.561101383649056,2.6020599913279625,2.9116901587538613,2.9206450014067875,2.952792443044092,-inf,3.2380461031287955,-inf,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.29928933408768,0.3010299956639812,2.722633922533812,-inf,1.9590413923210936,-inf,-inf,2.225309281725863,-inf,-inf,1.041392685158225,3.3029799367482493
1.6989700043360187,3.85582190540603,0.7781512503836436,0.6989700043360189,3.2988530764097064,3.2990712600274095,-inf,-inf,-inf,3.1245042248342823,3.1245042248342823,3.1245042248342823,-inf,-inf,3.1245042248342823,-inf,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.6989700043360189,-inf,3.2988530764097064,0.3010299956639812,2.733999286538387,-inf,1.7781512503836436,-inf,-inf,-inf,-inf,-inf,0.3010299956639812,3.3029799367482493
1.845098040014257,3.959470702075107,0.8450980400142568,0.6989700043360189,3.2997251539756367,3.2997251539756367,-inf,1.5563025007672873,2.7752462597402365,2.0863598306747484,2.877371345869774,2.877371345869774,2.895422546039408,-inf,3.187520720836463,0.0,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.2997251539756367,0.3010299956639812,2.694605198933569,2.146128035678238,1.505149978319906,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493
-inf,4.011739561388318,0.7781512503836436,0.8450980400142568,3.2979792441593623,3.2979792441593623,2.1492191126553797,2.519827993775719,-inf,2.537819095073274,2.829946695941636,2.843855422623161,2.846337112129805,-inf,3.146128035678238,-inf,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.2979792441593623,0.3010299956639812,2.667452952889954,-inf,1.6812412373755872,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493
1.8750612633917,3.916453948549925,0.7781512503836436,0.8450980400142568,3.296884475538547,3.296884475538547,-inf,-inf,-inf,-inf,-inf,2.984077033902831,2.9628426812012423,-inf,3.274619619091238,-inf,-inf,0.3010299956639812,-inf,0.6020599913279624,0.3010299956639812,0.9030899869919435,0.3010299956639812,3.296884475538547,0.3010299956639812,2.7867514221455614,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
1.7993405494535817,3.989004615698537,0.6989700043360189,0.6989700043360189,3.29269900304393,3.29269900304393,-inf,1.8325089127062364,2.946452265013073,1.4471580313422192,2.991226075692495,2.991226075692495,-inf,-inf,2.991226075692495,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2942457161381182,0.3010299956639812,2.6020599913279625,-inf,1.4471580313422192,-inf,-inf,-inf,-inf,-inf,1.041392685158225,3.3029799367482493
-inf,3.9293678292400998,0.6989700043360189,0.7781512503836436,3.292477593667784,3.292477593667784,-inf,2.8195439355418688,-inf,2.3096301674258988,2.936513742478893,2.936513742478893,-inf,-inf,2.936513742478893,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2971036501492565,0.3010299956639812,2.864511081058392,-inf,2.494154594018443,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
-inf,3.958038016098337,0.6989700043360189,0.6989700043360189,3.292477593667784,3.292477593667784,-inf,2.936513742478893,-inf,-inf,2.936513742478893,2.936513742478893,-inf,-inf,2.936513742478893,-inf,-inf,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,-inf,3.292477593667784,0.0,2.6434526764861874,2.1986570869544226,-inf,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493
-inf,3.9692294798626433,0.6989700043360189,0.6989700043360189,3.2933625547114453,3.2933625547114453,-inf,2.73559889969818,-inf,2.681241237375587,3.010299956639812,3.0086001717619175,-inf,-inf,3.0086001717619175,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2933625547114453,0.0,2.459392487759231,2.2329961103921536,-inf,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
-inf,3.891593204348965,0.6989700043360189,0.9030899869919435,3.292920299600006,3.299942900022767,-inf,2.795184589682424,-inf,2.459392487759231,2.959994838328416,2.959994838328416,-inf,-inf,2.959994838328416,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.292920299600006,0.0,2.4771212547196626,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493
1.8129133566428555,3.8543060418010806,0.6989700043360189,0.7781512503836436,3.29269900304393,3.29269900304393,1.7781512503836436,2.146128035678238,2.7708520116421442,2.2600713879850747,2.959994838328416,2.959994838328416,-inf,-inf,2.959994838328416,-inf,0.0,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.29269900304393,0.0,2.401400540781544,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493
-inf,4.1952352548060645,0.9030899869919435,0.9030899869919435,3.296665190261531,3.296665190261531,2.060697840353612,3.238798562713917,1.9637878273455553,2.2764618041732443,3.3040594662175993,3.3040594662175993,-inf,-inf,3.3040594662175993,0.0,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.7781512503836436,0.3010299956639812,3.296665190261531,0.47712125471966244,2.936513742478893,2.6646419755561257,-inf,-inf,2.406540180433955,-inf,-inf,-inf,0.6020599913279624,3.3029799367482493
-inf,4.07733156112899,0.8450980400142568,0.9030899869919435,3.2990712600274095,3.3027637084729817,2.292256071356476,2.7788744720027396,2.3344537511509307,2.1986570869544226,2.989004615698537,2.989004615698537,2.8920946026904804,-inf,3.244277120801843,-inf,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.8450980400142568,0.0,3.2990712600274095,0.3010299956639812,2.7193312869837265,2.7007037171450192,1.7781512503836436,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493
1.505149978319906,3.459392487759231,0.8450980400142568,0.6989700043360189,3.301897717195208,3.302114376956201,-inf,-inf,-inf,3.1386184338994925,3.1386184338994925,3.1386184338994925,3.2119210843085093,-inf,3.4778444763387584,-inf,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.9542425094393249,0.0,3.301897717195208,0.47712125471966244,2.847572659142112,-inf,2.2479732663618064,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493
-inf,3.583198773968623,0.7781512503836436,0.6989700043360189,3.3027637084729817,3.3027637084729817,2.4471580313422194,-inf,-inf,3.237040791379191,3.237040791379191,3.237040791379191,-inf,-inf,3.237040791379191,-inf,-inf,0.3010299956639812,0.0,0.3010299956639812,0.0,0.7781512503836436,0.0,3.3027637084729817,0.3010299956639812,2.748962861256161,-inf,2.404833716619938,-inf,-inf,-inf,-inf,-inf,0.0,3.3029799367482493
-inf,3.6250036010148636,0.7781512503836436,0.6989700043360189,3.3027637084729817,3.3027637084729817,2.401400540781544,2.983175072037813,-inf,2.2624510897304293,3.0588054866759067,3.0989896394011773,-inf,-inf,3.0989896394011773,0.0,-inf,0.0,0.0,0.0,0.0,0.6989700043360189,0.0,3.3027637084729817,0.3010299956639812,2.8068580295188172,-inf,2.2278867046136734,-inf,-inf,-inf,-inf,-inf,0.47712125471966244,3.3029799367482493
1.5314789170422551,3.4768316285122607,0.7781512503836436,0.6989700043360189,3.3010299956639813,3.3010299956639813,2.7101173651118162,2.705007959333336,-inf,2.3961993470957363,2.8785217955012063,2.8785217955012063,2.8785217955012063,-inf,3.1795517911651876,0.0,-inf,0.3010299956639812,0.0,0.3010299956639812,0.0,0.6020599913279624,-inf,3.3010299956639813,0.3010299956639812,2.6434526764861874,-inf,1.505149978319906,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3029799367482493
1.5440680443502757,3.57611089412084,0.8450980400142568,0.6989700043360189,3.3008127941181167,3.3008127941181167,2.3384564936046046,2.739572344450092,-inf,2.1522883443830563,2.8394780473741985,2.8530895298518657,2.8686444383948255,-inf,3.161966616364075,0.0,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.3008127941181167,0.3010299956639812,2.7041505168397992,-inf,1.5314789170422551,-inf,-inf,-inf,-inf,-inf,0.9542425094393249,3.3029799367482493
-inf,4.167140035508358,0.9030899869919435,0.9542425094393249,3.2960066693136723,3.3027637084729817,2.6532125137753435,3.097604328874411,2.1335389083702174,2.48572142648158,3.228913405994688,3.228913405994688,-inf,-inf,3.228913405994688,0.0,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.6989700043360189,0.0,3.2960066693136723,0.3010299956639812,2.807535028068853,2.699837725867246,2.0791812460476247,-inf,2.3521825181113627,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
2.041392685158225,4.187999872404835,0.8450980400142568,0.6989700043360189,3.296884475538547,3.296884475538547,-inf,2.08278537031645,-inf,3.2092468487533736,3.2405492482825995,3.2405492482825995,-inf,-inf,3.2405492482825995,-inf,-inf,0.0,0.0,0.3010299956639812,0.0,0.8450980400142568,-inf,3.296884475538547,0.3010299956639812,2.7323937598229686,2.357934847000454,1.3010299956639813,2.3384564936046046,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
1.9030899869919435,3.9822712330395684,0.9030899869919435,0.6989700043360189,3.295786940251609,3.295786940251609,2.3010299956639813,-inf,-inf,2.593286067020457,2.593286067020457,3.172310968521954,3.0051805125037805,-inf,3.39776625612645,-inf,-inf,0.3010299956639812,0.0,0.6020599913279624,0.0,0.6989700043360189,0.0,3.295786940251609,0.3010299956639812,2.7218106152125467,-inf,1.806179973983887,-inf,-inf,-inf,-inf,-inf,0.0,3.3029799367482493
-inf,4.104896629948965,0.8450980400142568,0.7781512503836436,3.295347148333618,3.295347148333618,-inf,2.7481880270062002,1.6232492903979006,2.1760912590556813,2.876217840591642,3.1089031276673134,2.893206753059848,-inf,3.3153404766272883,-inf,-inf,0.3010299956639812,0.0,0.47712125471966244,0.0,0.8450980400142568,0.3010299956639812,3.295347148333618,0.3010299956639812,2.8943160626844384,2.4727564493172123,1.6020599913279625,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
1.9030899869919435,4.017033339298781,0.7781512503836436,0.8450980400142568,3.2938043599193367,3.3003780648707024,2.4082399653118496,-inf,-inf,2.9694159123539814,2.9694159123539814,3.104145550554008,3.13640344813399,-inf,3.4216039268698313,-inf,-inf,0.3010299956639812,0.0,0.6989700043360189,0.0,0.9030899869919435,0.0,3.2938043599193367,0.3010299956639812,2.711807229041191,-inf,2.0791812460476247,-inf,-inf,2.225309281725863,-inf,-inf,0.6989700043360189,3.3029799367482493
1.9030899869919435,3.9822712330395684,0.6989700043360189,0.6989700043360189,3.2942457161381182,3.2942457161381182,2.1072099696478683,2.7427251313046983,2.167317334748176,2.7693773260761385,3.1099158630237933,3.125806458139527,-inf,-inf,3.125806458139527,-inf,0.0,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.2942457161381182,0.3010299956639812,2.7007037171450192,2.494154594018443,1.041392685158225,-inf,-inf,-inf,-inf,2.8129133566428557,0.9030899869919435,3.3029799367482493
1.8750612633917,3.9542425094393248,0.7781512503836436,0.6989700043360189,3.2942457161381182,3.2942457161381182,2.3010299956639813,2.9800033715837464,-inf,2.416640507338281,3.084933574936716,3.084933574936716,-inf,-inf,3.084933574936716,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2942457161381182,0.0,2.526339277389844,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3029799367482493
-inf,4.139060078649301,0.8450980400142568,0.8450980400142568,3.2960066693136723,3.29928933408768,2.45178643552429,2.635483746814912,-inf,2.677606952720493,2.958085848521085,3.1192558892779365,2.9876662649262746,-inf,3.3594560201209864,-inf,-inf,0.0,0.3010299956639812,0.6020599913279624,0.0,0.9030899869919435,0.3010299956639812,3.2960066693136723,0.3010299956639812,2.716003343634799,2.506505032404872,1.8573324964312685,-inf,-inf,2.1931245983544616,-inf,-inf,1.041392685158225,3.3029799367482493
1.792391689498254,3.8530895298518657,0.6989700043360189,0.7781512503836436,3.2938043599193367,3.2938043599193367,-inf,2.8115750058705933,-inf,2.3344537511509307,2.936513742478893,2.936513742478893,-inf,-inf,2.936513742478893,-inf,0.0,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,-inf,3.2938043599193367,0.0,2.494154594018443,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493
1.9030899869919435,3.9822712330395684,0.6989700043360189,0.6989700043360189,3.2938043599193367,3.2938043599193367,-inf,-inf,-inf,3.1953460583484197,3.1953460583484197,3.1953460583484197,-inf,-inf,3.1953460583484197,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.8450980400142568,-inf,3.2938043599193367,0.3010299956639812,2.6434526764861874,2.204119982655925,1.6020599913279625,-inf,-inf,-inf,-inf,-inf,0.47712125471966244,3.3029799367482493
1.9030899869919435,3.9822712330395684,0.8450980400142568,0.6989700043360189,3.295347148333618,3.295347148333618,2.401400540781544,2.843855422623161,-inf,2.6693168805661123,3.0663259253620376,3.0663259253620376,2.9523080096621253,-inf,3.3140779917792127,-inf,0.0,0.3010299956639812,0.0,0.6020599913279624,0.0,0.9030899869919435,0.0,3.295347148333618,0.3010299956639812,2.6972293427597176,-inf,1.8864907251724818,-inf,-inf,2.292256071356476,-inf,-inf,0.6989700043360189,3.3029799367482493
-inf,4.217483944213907,0.7781512503836436,0.6989700043360189,3.2946866242794433,3.2946866242794433,2.7067177823367587,2.983175072037813,-inf,2.4313637641589874,3.090610707828407,3.12057393120585,-inf,-inf,3.12057393120585,-inf,0.0,0.3010299956639812,-inf,0.47712125471966244,0.0,0.6989700043360189,0.0,3.2946866242794433,0.3010299956639812,2.694605198933569,-inf,1.3010299956639813,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
1.7781512503836436,3.871339381099861,0.6020599913279624,0.8450980400142568,3.292256071356476,3.292256071356476,-inf,2.8656960599160706,-inf,2.204119982655925,2.951337518795918,2.951337518795918,-inf,-inf,2.951337518795918,0.0,-inf,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,0.0,3.2984163800612945,0.3010299956639812,2.597695185925512,-inf,-inf,-inf,2.5563025007672873,-inf,-inf,-inf,0.9030899869919435,3.3029799367482493
1.8129133566428555,3.909823369650912,0.6989700043360189,0.8450980400142568,3.2920344359947364,3.2920344359947364,-inf,2.6053050461411096,-inf,2.663700925389648,2.936513742478893,2.936513742478893,-inf,-inf,2.936513742478893,-inf,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.292256071356476,0.0,2.4885507165004443,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.9542425094393249,3.3029799367482493
-inf,3.975431808509263,0.6020599913279624,0.6989700043360189,3.2915908256580013,3.2915908256580013,2.204119982655925,2.88930170250631,-inf,2.423245873936808,3.0170333392987803,3.1341771075767664,-inf,-inf,3.1341771075767664,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.2971036501492565,0.47712125471966244,2.885361220031512,-inf,-inf,1.9242792860618816,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493
-inf,4.1301728888925355,0.6989700043360189,0.7781512503836436,3.291368850451583,3.291368850451583,1.845098040014257,2.7958800173440754,2.303196057420489,2.346352974450639,3.0203612826477078,3.2375437381428744,-inf,-inf,3.2375437381428744,0.0,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.291368850451583,0.3010299956639812,2.760422483423212,-inf,1.99563519459755,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493
1.9294189257142929,3.9708116108725178,0.6989700043360189,0.7781512503836436,3.292477593667784,3.299942900022767,2.3364597338485296,2.4913616938342726,2.709269960975831,2.6910814921229687,3.118264726089479,3.118264726089479,-inf,-inf,3.118264726089479,0.0,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,0.0,3.292477593667784,0.3010299956639812,2.785329835010767,2.2355284469075487,1.4471580313422192,-inf,-inf,2.08278537031645,-inf,-inf,0.3010299956639812,3.3029799367482493
2.060697840353612,4.021189299069938,0.6989700043360189,0.6989700043360189,3.2931414834509307,3.2931414834509307,2.1583624920952498,2.999130541287371,-inf,2.4683473304121573,3.1112625136590655,3.1112625136590655,-inf,-inf,3.1112625136590655,0.0,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,0.3010299956639812,3.2931414834509307,0.3010299956639812,2.716003343634799,-inf,1.505149978319906,-inf,-inf,1.9637878273455553,-inf,-inf,0.8450980400142568,3.3029799367482493
